app	controller	action	route_guess	route_guess_html	doc_method	doc_path	doc_desc	auth	auth_required	file	line
seller	appt/Datetime	add	/seller/appt/datetime/add	/seller/appt/datetime/add.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Datetime.php	82
seller	appt/Datetime	build	/seller/appt/datetime/build	/seller/appt/datetime/build.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Datetime.php	157
seller	appt/Datetime	index	/seller/appt/datetime/index	/seller/appt/datetime/index.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Datetime.php	21
seller	appt/Datetime	post	/seller/appt/datetime/post	/seller/appt/datetime/post.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Datetime.php	50
seller	appt/Datetime	remove	/seller/appt/datetime/remove	/seller/appt/datetime/remove.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Datetime.php	137
seller	appt/Log	detail	/seller/appt/log/detail	/seller/appt/log/detail.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Log.php	58
seller	appt/Log	index	/seller/appt/log/index	/seller/appt/log/index.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Log.php	19
seller	appt/Rule	del	/seller/appt/rule/del	/seller/appt/rule/del.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Rule.php	74
seller	appt/Rule	index	/seller/appt/rule/index	/seller/appt/rule/index.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Rule.php	19
seller	appt/Rule	post	/seller/appt/rule/post	/seller/appt/rule/post.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Rule.php	28
seller	appt/Settings	index	/seller/appt/settings/index	/seller/appt/settings/index.html				session(PHPSESSID)	unknown	app/seller/controller/appt/Settings.php	22
seller	Base	add	/seller/base/add	/seller/base/add.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	341
seller	Base	addPost	/seller/base/addPost	/seller/base/addPost.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	360
seller	Base	del	/seller/base/del	/seller/base/del.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	423
seller	Base	edit	/seller/base/edit	/seller/base/edit.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	381
seller	Base	editPost	/seller/base/editPost	/seller/base/editPost.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	402
seller	Base	export	/seller/base/export	/seller/base/export.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	463
seller	Base	index	/seller/base/index	/seller/base/index.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	303
seller	Base	selectDel	/seller/base/selectDel	/seller/base/selectDel.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	435
seller	Base	sort	/seller/base/sort	/seller/base/sort.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	444
seller	Base	state	/seller/base/state	/seller/base/state.html				session(PHPSESSID)	unknown	app/seller/controller/Base.php	454
seller	Data	accounting_data_url	/seller/data/accounting_data_url	/seller/data/accounting_data_url.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	61
seller	Data	accounting_form	/seller/data/accounting_form	/seller/data/accounting_form.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	101
seller	Data	apply	/seller/data/apply	/seller/data/apply.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	288
seller	Data	editpass	/seller/data/editpass	/seller/data/editpass.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	587
seller	Data	editpassPost	/seller/data/editpassPost	/seller/data/editpassPost.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	596
seller	Data	index	/seller/data/index	/seller/data/index.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	31
seller	Data	show	/seller/data/show	/seller/data/show.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	319
seller	Data	tour	/seller/data/tour	/seller/data/tour.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	368
seller	Data	tour_accounting_form	/seller/data/tour_accounting_form	/seller/data/tour_accounting_form.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	399
seller	Data	tour_write_off_ids	/seller/data/tour_write_off_ids	/seller/data/tour_write_off_ids.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	353
seller	Data	write_off_ids	/seller/data/write_off_ids	/seller/data/write_off_ids.html				session(PHPSESSID)	unknown	app/seller/controller/Data.php	339
seller	Forgetpwd	captcha	/seller/forgetpwd/captcha	/seller/forgetpwd/captcha.html				session(PHPSESSID)	unknown	app/seller/controller/Forgetpwd.php	145
seller	Forgetpwd	check	/seller/forgetpwd/check	/seller/forgetpwd/check.html				session(PHPSESSID)	unknown	app/seller/controller/Forgetpwd.php	220
seller	Forgetpwd	checkPwd	/seller/forgetpwd/checkPwd	/seller/forgetpwd/checkPwd.html				session(PHPSESSID)	unknown	app/seller/controller/Forgetpwd.php	149
seller	Forgetpwd	codestr	/seller/forgetpwd/codestr	/seller/forgetpwd/codestr.html				session(PHPSESSID)	unknown	app/seller/controller/Forgetpwd.php	287
seller	Forgetpwd	index	/seller/forgetpwd/index	/seller/forgetpwd/index.html				session(PHPSESSID)	unknown	app/seller/controller/Forgetpwd.php	75
seller	Forgetpwd	sendEmail	/seller/forgetpwd/sendEmail	/seller/forgetpwd/sendEmail.html				session(PHPSESSID)	unknown	app/seller/controller/Forgetpwd.php	300
seller	Index	clear	/seller/index/clear	/seller/index/clear.html				session(PHPSESSID)	unknown	app/seller/controller/Index.php	137
seller	Index	index	/seller/index/index	/seller/index/index.html				session(PHPSESSID)	unknown	app/seller/controller/Index.php	18
seller	Index	linkage	/seller/index/linkage	/seller/index/linkage.html				session(PHPSESSID)	unknown	app/seller/controller/Index.php	250
seller	Index	preview	/seller/index/preview	/seller/index/preview.html				session(PHPSESSID)	unknown	app/seller/controller/Index.php	157
seller	Index	screen	/seller/index/screen	/seller/index/screen.html				session(PHPSESSID)	unknown	app/seller/controller/Index.php	73
seller	Index	select2	/seller/index/select2	/seller/index/select2.html				session(PHPSESSID)	unknown	app/seller/controller/Index.php	201
seller	Login	captcha	/seller/login/captcha	/seller/login/captcha.html				session(PHPSESSID)	unknown	app/seller/controller/Login.php	37
seller	Login	checkLogin	/seller/login/checkLogin	/seller/login/checkLogin.html				session(PHPSESSID)	unknown	app/seller/controller/Login.php	32
seller	Login	index	/seller/login/index	/seller/login/index.html				session(PHPSESSID)	unknown	app/seller/controller/Login.php	16
seller	Login	logout	/seller/login/logout	/seller/login/logout.html				session(PHPSESSID)	unknown	app/seller/controller/Login.php	42
seller	Map	amap	/seller/map/amap	/seller/map/amap.html				session(PHPSESSID)	unknown	app/seller/controller/Map.php	20
seller	Map	qqmap	/seller/map/qqmap	/seller/map/qqmap.html				session(PHPSESSID)	unknown	app/seller/controller/Map.php	16
seller	Register	captcha	/seller/register/captcha	/seller/register/captcha.html				session(PHPSESSID)	unknown	app/seller/controller/Register.php	181
seller	Register	check	/seller/register/check	/seller/register/check.html				session(PHPSESSID)	unknown	app/seller/controller/Register.php	186
seller	Register	checkMail	/seller/register/checkMail	/seller/register/checkMail.html				session(PHPSESSID)	unknown	app/seller/controller/Register.php	371
seller	Register	codestr	/seller/register/codestr	/seller/register/codestr.html				session(PHPSESSID)	unknown	app/seller/controller/Register.php	291
seller	Register	index	/seller/register/index	/seller/register/index.html				session(PHPSESSID)	unknown	app/seller/controller/Register.php	93
seller	Register	map	/seller/register/map	/seller/register/map.html				session(PHPSESSID)	unknown	app/seller/controller/Register.php	75
seller	Register	sendEmail	/seller/register/sendEmail	/seller/register/sendEmail.html				session(PHPSESSID)	unknown	app/seller/controller/Register.php	304
seller	Register	upInfo	/seller/register/upInfo	/seller/register/upInfo.html				session(PHPSESSID)	unknown	app/seller/controller/Register.php	79
seller	Settlement	add	/seller/settlement/add	/seller/settlement/add.html				session(PHPSESSID)	unknown	app/seller/controller/Settlement.php	97
seller	Settlement	addPostSettlement	/seller/settlement/addPostSettlement	/seller/settlement/addPostSettlement.html				session(PHPSESSID)	unknown	app/seller/controller/Settlement.php	219
seller	Settlement	confirm_form	/seller/settlement/confirm_form	/seller/settlement/confirm_form.html				session(PHPSESSID)	unknown	app/seller/controller/Settlement.php	152
seller	Settlement	list	/seller/settlement/list	/seller/settlement/list.html				session(PHPSESSID)	unknown	app/seller/controller/Settlement.php	41
seller	Settlement	order_detail_list	/seller/settlement/order_detail_list	/seller/settlement/order_detail_list.html				session(PHPSESSID)	unknown	app/seller/controller/Settlement.php	498
seller	Settlement	settlement_data_url	/seller/settlement/settlement_data_url	/seller/settlement/settlement_data_url.html				session(PHPSESSID)	unknown	app/seller/controller/Settlement.php	526
seller	Settlement	show	/seller/settlement/show	/seller/settlement/show.html				session(PHPSESSID)	unknown	app/seller/controller/Settlement.php	476
seller	Summary	ticket	/seller/summary/ticket	/seller/summary/ticket.html				session(PHPSESSID)	unknown	app/seller/controller/Summary.php	41
seller	Summary	ticket_seller	/seller/summary/ticket_seller	/seller/summary/ticket_seller.html				session(PHPSESSID)	unknown	app/seller/controller/Summary.php	148
seller	Summary	tourist	/seller/summary/tourist	/seller/summary/tourist.html				session(PHPSESSID)	unknown	app/seller/controller/Summary.php	224
seller	ticket/Category	del	/seller/ticket/category/del	/seller/ticket/category/del.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Category.php	73
seller	ticket/Category	index	/seller/ticket/category/index	/seller/ticket/category/index.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Category.php	23
seller	ticket/Category	post	/seller/ticket/category/post	/seller/ticket/category/post.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Category.php	53
seller	ticket/Comment	index	/seller/ticket/comment/index	/seller/ticket/comment/index.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Comment.php	22
seller	ticket/Comment	see	/seller/ticket/comment/see	/seller/ticket/comment/see.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Comment.php	63
seller	ticket/Order	index	/seller/ticket/order/index	/seller/ticket/order/index.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Order.php	25
seller	ticket/Order	see	/seller/ticket/order/see	/seller/ticket/order/see.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Order.php	79
seller	ticket/Price	build	/seller/ticket/price/build	/seller/ticket/price/build.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Price.php	52
seller	ticket/Price	index	/seller/ticket/price/index	/seller/ticket/price/index.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Price.php	24
seller	ticket/Price	post	/seller/ticket/price/post	/seller/ticket/price/post.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Price.php	119
seller	ticket/Refunds	execute	/seller/ticket/refunds/execute	/seller/ticket/refunds/execute.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Refunds.php	59
seller	ticket/Refunds	index	/seller/ticket/refunds/index	/seller/ticket/refunds/index.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Refunds.php	20
seller	ticket/Refunds	refundBatch	/seller/ticket/refunds/refundBatch	/seller/ticket/refunds/refundBatch.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Refunds.php	144
seller	ticket/Refunds	refuse	/seller/ticket/refunds/refuse	/seller/ticket/refunds/refuse.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Refunds.php	185
seller	ticket/Refunds	wxrefund	/seller/ticket/refunds/wxrefund	/seller/ticket/refunds/wxrefund.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Refunds.php	76
seller	ticket/Ticket	index	/seller/ticket/ticket/index	/seller/ticket/ticket/index.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Ticket.php	23
seller	ticket/Ticket	post	/seller/ticket/ticket/post	/seller/ticket/ticket/post.html				session(PHPSESSID)	unknown	app/seller/controller/ticket/Ticket.php	48
seller	TicketUser	add	/seller/ticketuser/add	/seller/ticketuser/add.html				session(PHPSESSID)	unknown	app/seller/controller/TicketUser.php	61
seller	TicketUser	addPost	/seller/ticketuser/addPost	/seller/ticketuser/addPost.html				session(PHPSESSID)	unknown	app/seller/controller/TicketUser.php	66
seller	TicketUser	edit	/seller/ticketuser/edit	/seller/ticketuser/edit.html				session(PHPSESSID)	unknown	app/seller/controller/TicketUser.php	106
seller	TicketUser	editPost	/seller/ticketuser/editPost	/seller/ticketuser/editPost.html				session(PHPSESSID)	unknown	app/seller/controller/TicketUser.php	116
seller	TicketUser	index	/seller/ticketuser/index	/seller/ticketuser/index.html				session(PHPSESSID)	unknown	app/seller/controller/TicketUser.php	30
seller	Upload	index	/seller/upload/index	/seller/upload/index.html				session(PHPSESSID)	unknown	app/seller/controller/Upload.php	34
seller	Writeoff	add	/seller/writeoff/add	/seller/writeoff/add.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	79
seller	Writeoff	addPost	/seller/writeoff/addPost	/seller/writeoff/addPost.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	87
seller	Writeoff	bind	/seller/writeoff/bind	/seller/writeoff/bind.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	136
seller	Writeoff	del	/seller/writeoff/del	/seller/writeoff/del.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	236
seller	Writeoff	edit	/seller/writeoff/edit	/seller/writeoff/edit.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	187
seller	Writeoff	editPost	/seller/writeoff/editPost	/seller/writeoff/editPost.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	196
seller	Writeoff	export	/seller/writeoff/export	/seller/writeoff/export.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	355
seller	Writeoff	exporttour	/seller/writeoff/exporttour	/seller/writeoff/exporttour.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	443
seller	Writeoff	httpRequestPost	/seller/writeoff/httpRequestPost	/seller/writeoff/httpRequestPost.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	160
seller	Writeoff	log	/seller/writeoff/log	/seller/writeoff/log.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	248
seller	Writeoff	pointDel	/seller/writeoff/pointDel	/seller/writeoff/pointDel.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	589
seller	Writeoff	pointIndex	/seller/writeoff/pointIndex	/seller/writeoff/pointIndex.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	488
seller	Writeoff	pointPost	/seller/writeoff/pointPost	/seller/writeoff/pointPost.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	521
seller	Writeoff	pointSee	/seller/writeoff/pointSee	/seller/writeoff/pointSee.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	609
seller	Writeoff	pointState	/seller/writeoff/pointState	/seller/writeoff/pointState.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	572
seller	Writeoff	see	/seller/writeoff/see	/seller/writeoff/see.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	335
seller	Writeoff	seeUser	/seller/writeoff/seeUser	/seller/writeoff/seeUser.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	223
seller	Writeoff	tourlog	/seller/writeoff/tourlog	/seller/writeoff/tourlog.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	281
seller	Writeoff	toursee	/seller/writeoff/toursee	/seller/writeoff/toursee.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	314
seller	Writeoff	user	/seller/writeoff/user	/seller/writeoff/user.html				session(PHPSESSID)	unknown	app/seller/controller/Writeoff.php	38
travel	AdminLog	edit	/travel/adminlog/edit	/travel/adminlog/edit.html				session(PHPSESSID)	unknown	app/travel/controller/AdminLog.php	28
travel	Base	add	/travel/base/add	/travel/base/add.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	341
travel	Base	addPost	/travel/base/addPost	/travel/base/addPost.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	360
travel	Base	del	/travel/base/del	/travel/base/del.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	423
travel	Base	edit	/travel/base/edit	/travel/base/edit.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	381
travel	Base	editPost	/travel/base/editPost	/travel/base/editPost.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	402
travel	Base	export	/travel/base/export	/travel/base/export.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	463
travel	Base	index	/travel/base/index	/travel/base/index.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	303
travel	Base	selectDel	/travel/base/selectDel	/travel/base/selectDel.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	435
travel	Base	sort	/travel/base/sort	/travel/base/sort.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	444
travel	Base	state	/travel/base/state	/travel/base/state.html				session(PHPSESSID)	unknown	app/travel/controller/Base.php	454
travel	Data	accounting_data_url	/travel/data/accounting_data_url	/travel/data/accounting_data_url.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	74
travel	Data	accounting_form	/travel/data/accounting_form	/travel/data/accounting_form.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	95
travel	Data	apply	/travel/data/apply	/travel/data/apply.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	309
travel	Data	couponinfo	/travel/data/couponinfo	/travel/data/couponinfo.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	444
travel	Data	editpass	/travel/data/editpass	/travel/data/editpass.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	505
travel	Data	editpassPost	/travel/data/editpassPost	/travel/data/editpassPost.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	514
travel	Data	guest	/travel/data/guest	/travel/data/guest.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	475
travel	Data	index	/travel/data/index	/travel/data/index.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	32
travel	Data	overlist	/travel/data/overlist	/travel/data/overlist.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	458
travel	Data	show	/travel/data/show	/travel/data/show.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	340
travel	Data	tour	/travel/data/tour	/travel/data/tour.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	370
travel	Data	tour_write_off_ids	/travel/data/tour_write_off_ids	/travel/data/tour_write_off_ids.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	398
travel	Data	tourinfo	/travel/data/tourinfo	/travel/data/tourinfo.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	412
travel	Data	write_off_ids	/travel/data/write_off_ids	/travel/data/write_off_ids.html				session(PHPSESSID)	unknown	app/travel/controller/Data.php	356
travel	Guest	index	/travel/guest/index	/travel/guest/index.html				session(PHPSESSID)	unknown	app/travel/controller/Guest.php	30
travel	Guest	see	/travel/guest/see	/travel/guest/see.html				session(PHPSESSID)	unknown	app/travel/controller/Guest.php	52
travel	Index	clear	/travel/index/clear	/travel/index/clear.html				session(PHPSESSID)	unknown	app/travel/controller/Index.php	133
travel	Index	index	/travel/index/index	/travel/index/index.html				session(PHPSESSID)	unknown	app/travel/controller/Index.php	18
travel	Index	linkage	/travel/index/linkage	/travel/index/linkage.html				session(PHPSESSID)	unknown	app/travel/controller/Index.php	246
travel	Index	preview	/travel/index/preview	/travel/index/preview.html				session(PHPSESSID)	unknown	app/travel/controller/Index.php	153
travel	Index	screen	/travel/index/screen	/travel/index/screen.html				session(PHPSESSID)	unknown	app/travel/controller/Index.php	73
travel	Index	select2	/travel/index/select2	/travel/index/select2.html				session(PHPSESSID)	unknown	app/travel/controller/Index.php	197
travel	Line	add	/travel/line/add	/travel/line/add.html				session(PHPSESSID)	unknown	app/travel/controller/Line.php	52
travel	Line	addPost	/travel/line/addPost	/travel/line/addPost.html				session(PHPSESSID)	unknown	app/travel/controller/Line.php	58
travel	Line	del	/travel/line/del	/travel/line/del.html				session(PHPSESSID)	unknown	app/travel/controller/Line.php	124
travel	Line	edit	/travel/line/edit	/travel/line/edit.html				session(PHPSESSID)	unknown	app/travel/controller/Line.php	81
travel	Line	editPost	/travel/line/editPost	/travel/line/editPost.html				session(PHPSESSID)	unknown	app/travel/controller/Line.php	99
travel	Line	index	/travel/line/index	/travel/line/index.html				session(PHPSESSID)	unknown	app/travel/controller/Line.php	29
travel	Line	see	/travel/line/see	/travel/line/see.html				session(PHPSESSID)	unknown	app/travel/controller/Line.php	144
travel	Line	selectDel	/travel/line/selectDel	/travel/line/selectDel.html				session(PHPSESSID)	unknown	app/travel/controller/Line.php	136
travel	Login	captcha	/travel/login/captcha	/travel/login/captcha.html				session(PHPSESSID)	unknown	app/travel/controller/Login.php	37
travel	Login	checkLogin	/travel/login/checkLogin	/travel/login/checkLogin.html				session(PHPSESSID)	unknown	app/travel/controller/Login.php	32
travel	Login	index	/travel/login/index	/travel/login/index.html				session(PHPSESSID)	unknown	app/travel/controller/Login.php	16
travel	Login	logout	/travel/login/logout	/travel/login/logout.html				session(PHPSESSID)	unknown	app/travel/controller/Login.php	42
travel	Seller	addPost	/travel/seller/addPost	/travel/seller/addPost.html				session(PHPSESSID)	unknown	app/travel/controller/Seller.php	116
travel	Seller	addSeller	/travel/seller/addSeller	/travel/seller/addSeller.html				session(PHPSESSID)	unknown	app/travel/controller/Seller.php	70
travel	Seller	child_node	/travel/seller/child_node	/travel/seller/child_node.html				session(PHPSESSID)	unknown	app/travel/controller/Seller.php	31
travel	Seller	del	/travel/seller/del	/travel/seller/del.html				session(PHPSESSID)	unknown	app/travel/controller/Seller.php	184
travel	Seller	editPost	/travel/seller/editPost	/travel/seller/editPost.html				session(PHPSESSID)	unknown	app/travel/controller/Seller.php	147
travel	Seller	editSeller	/travel/seller/editSeller	/travel/seller/editSeller.html				session(PHPSESSID)	unknown	app/travel/controller/Seller.php	88
travel	Seller	map	/travel/seller/map	/travel/seller/map.html				session(PHPSESSID)	unknown	app/travel/controller/Seller.php	178
travel	Seller	selectDel	/travel/seller/selectDel	/travel/seller/selectDel.html				session(PHPSESSID)	unknown	app/travel/controller/Seller.php	196
travel	ticket/BuyTicket	checkTourist	/travel/ticket/buyticket/checkTourist	/travel/ticket/buyticket/checkTourist.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/BuyTicket.php	78
travel	ticket/BuyTicket	createOrder	/travel/ticket/buyticket/createOrder	/travel/ticket/buyticket/createOrder.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/BuyTicket.php	152
travel	ticket/BuyTicket	getTravelWxappQrcode	/travel/ticket/buyticket/getTravelWxappQrcode	/travel/ticket/buyticket/getTravelWxappQrcode.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/BuyTicket.php	318
travel	ticket/BuyTicket	index	/travel/ticket/buyticket/index	/travel/ticket/buyticket/index.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/BuyTicket.php	32
travel	ticket/BuyTicket	readImportTourist	/travel/ticket/buyticket/readImportTourist	/travel/ticket/buyticket/readImportTourist.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/BuyTicket.php	38
travel	ticket/BuyTicket	updateQrcode	/travel/ticket/buyticket/updateQrcode	/travel/ticket/buyticket/updateQrcode.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/BuyTicket.php	298
travel	ticket/Order	cancel	/travel/ticket/order/cancel	/travel/ticket/order/cancel.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/Order.php	98
travel	ticket/Order	index	/travel/ticket/order/index	/travel/ticket/order/index.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/Order.php	20
travel	ticket/Order	refund	/travel/ticket/order/refund	/travel/ticket/order/refund.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/Order.php	126
travel	ticket/Order	see	/travel/ticket/order/see	/travel/ticket/order/see.html				session(PHPSESSID)	unknown	app/travel/controller/ticket/Order.php	69
travel	Tour	add	/travel/tour/add	/travel/tour/add.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	169
travel	Tour	add_tour_v2	/travel/tour/add_tour_v2	/travel/tour/add_tour_v2.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	2189
travel	Tour	addGuide	/travel/tour/addGuide	/travel/tour/addGuide.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	540
travel	Tour	addguidePost	/travel/tour/addguidePost	/travel/tour/addguidePost.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	545
travel	Tour	addInfo	/travel/tour/addInfo	/travel/tour/addInfo.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	494
travel	Tour	addPost	/travel/tour/addPost	/travel/tour/addPost.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	185
travel	Tour	addPostV2	/travel/tour/addPostV2	/travel/tour/addPostV2.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	2201
travel	Tour	addTourist	/travel/tour/addTourist	/travel/tour/addTourist.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	777
travel	Tour	addtouristPost	/travel/tour/addtouristPost	/travel/tour/addtouristPost.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	782
travel	Tour	agg	/travel/tour/agg	/travel/tour/agg.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	466
travel	Tour	authentication	/travel/tour/authentication	/travel/tour/authentication.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	1552
travel	Tour	clock	/travel/tour/clock	/travel/tour/clock.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	1504
travel	Tour	delTourist	/travel/tour/delTourist	/travel/tour/delTourist.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	949
travel	Tour	edit	/travel/tour/edit	/travel/tour/edit.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	317
travel	Tour	edit_tour_v2	/travel/tour/edit_tour_v2	/travel/tour/edit_tour_v2.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	2300
travel	Tour	editGuide	/travel/tour/editGuide	/travel/tour/editGuide.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	569
travel	Tour	editguidePost	/travel/tour/editguidePost	/travel/tour/editguidePost.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	579
travel	Tour	editPost	/travel/tour/editPost	/travel/tour/editPost.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	340
travel	Tour	editPostV2	/travel/tour/editPostV2	/travel/tour/editPostV2.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	2319
travel	Tour	editTourist	/travel/tour/editTourist	/travel/tour/editTourist.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	866
travel	Tour	edittouristPost	/travel/tour/edittouristPost	/travel/tour/edittouristPost.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	879
travel	Tour	export	/travel/tour/export	/travel/tour/export.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	2145
travel	Tour	export_hotel	/travel/tour/export_hotel	/travel/tour/export_hotel.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	2521
travel	Tour	getajaxlist	/travel/tour/getajaxlist	/travel/tour/getajaxlist.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	45
travel	Tour	guide	/travel/tour/guide	/travel/tour/guide.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	514
travel	Tour	ht_type	/travel/tour/ht_type	/travel/tour/ht_type.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	1726
travel	Tour	imports	/travel/tour/imports	/travel/tour/imports.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	961
travel	Tour	index	/travel/tour/index	/travel/tour/index.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	145
travel	Tour	inTourist	/travel/tour/inTourist	/travel/tour/inTourist.html				session(PHPSESSID)	unknown	app/travel/controller/Tour.php	1990
